"faq_id","question","answer","intent","keywords","category","answer_format","enabled","updated_at","updated_by","note","required_keywords","exclude_keywords","ambiguity_keywords","prefer_candidate","auto_answer_allowed"
"FAQ-000325","Teamsでゲスト参加を許可したいです","外部参加ポリシーの対象範囲を確認し、必要に応じて設定変更申請を行ってください。","Teamsでゲスト参加を許可したいについて対応方法を知りたい","Teams、ゲスト参加、許可したい、チャット、会議、画面共有、通知、共同編集、Teamsでゲスト参加を許可したい","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Teams","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Zoom、Office、Excel、Word","","False","True"
"FAQ-000326","Teamsのメッセージ履歴が表示されません","保持ポリシーや同期不具合の可能性があります。対象チャネル名をお知らせください。","Teamsのメッセージ履歴が表示されません問題を解決したい","Teams、メッセージ履歴、表示されません、表示されない、画面が出ない、見えない、映らない、表示崩れ、チャット、会議、画面共有、通知、共同編集、Teamsのメッセージ履歴が表示されません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Teams","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Zoom、Office、Excel、Word","","False","True"
"FAQ-000327","Zoomにサインインできません","SSO連携またはライセンス付与を確認します。","Zoomにサインインできません問題を解決したい","Zoom、サインイン、ログインできない、サインインできない、認証エラー、入れない、ID確認、できない、利用できない、失敗する、対応方法、Teams、チャット、会議","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000328","Zoomで会議を開始できません","主催者権限、ネットワーク、アプリ更新状態を確認してください。","Zoomで会議を開始できません問題を解決したい","Zoom、会議、開始、できない、利用できない、失敗する、対応方法、Teams、チャット、画面共有、通知、共同編集、Zoomで会議を開始できません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000329","Zoomで画面共有できません","画面収録権限やGPU設定、発表者権限を確認してください。","Zoomで画面共有できません問題を解決したい","Zoom、画面共有、表示されない、画面が出ない、見えない、映らない、表示崩れ、できない、利用できない、失敗する、対応方法、権限不足、アクセス権、共有できない","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000330","Zoomの通知が届きません","アプリ通知設定とOSの通知許可を確認してください。","Zoomの通知が届きませんについて対応方法を知りたい","Zoom、通知、届きません、通知が来ない、通知設定、アラート、連絡、Teams、チャット、会議、画面共有、共同編集、Zoomの通知が届きません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000331","Zoomでマイクが使えません","会議アプリ側の入力デバイス設定とOSのマイク権限を確認してください。","Zoomでマイクが使えませんについて対応方法を知りたい","Zoom、マイク、使えません、Teams、チャット、会議、画面共有、通知、共同編集、Zoomでマイクが使えません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000332","Zoomでカメラ映像が映りません","他アプリによるカメラ占有や権限設定を確認してください。","Zoomでカメラ映像が映りません問題を解決したい","Zoom、カメラ映像、映りません、表示されない、画面が出ない、見えない、映らない、表示崩れ、Teams、チャット、会議、画面共有、通知、共同編集","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000333","Zoomの録画保存先がわかりません","製品ごとにクラウド保存先が異なります。会議URLまたは主催者情報を共有してください。","Zoomの録画保存先がわかりませんについて対応方法を知りたい","Zoom、録画保存先、わかりません、Teams、チャット、会議、画面共有、通知、共同編集、Zoomの録画保存先がわかりません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
"FAQ-000334","Zoomの会議URLを発行できません","ライセンス不足または組織ポリシー制限の可能性があります。","Zoomの会議URLを発行できません問題を解決したい","Zoom、会議URL、発行、できない、利用できない、失敗する、対応方法、Teams、チャット、会議、画面共有、通知、共同編集、Zoomの会議URLを発行できません","コラボレーション","markdown","TRUE","2026-05-03 19:30:23","admin","12","Zoom、URL","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Office、Excel、Word","","False","True"
